isamongtopscorers	yellows	isamongtopscorersinteam	leaguegoals	jerseynumber	position	artificialkey	teamid	leaguegoalsprevmatch	injury	leagueappearances	istopscorer	leaguegoalsprevthreematches	playerid	form	reds
0	0	0	0	77	28	13925	1896	0	0	0	0	0	264438	3	0
0	0	0	0	95	28	13926	1896	0	0	0	0	0	77349	3	0
0	0	0	0	17	28	13927	1896	0	0	0	0	0	279731	3	0
0	0	0	0	3	28	13928	1896	0	0	0	0	0	256343	3	0
0	0	0	0	67	29	13929	1896	0	0	0	0	0	77730	3	0
0	0	0	0	33	29	13930	1896	0	0	0	0	0	274465	3	0
0	0	0	0	78	29	13931	1896	0	0	0	0	0	77188	3	0
0	0	0	0	50	29	13932	1896	0	0	0	0	0	76240	3	0
0	0	0	0	12	29	13933	1896	0	0	0	0	0	241976	3	0
0	0	0	0	55	29	13934	1896	0	0	0	0	0	70671	3	0
0	0	0	0	22	29	13935	1896	0	0	0	0	0	275248	3	0
0	0	0	0	19	29	13936	1896	0	0	0	0	0	224921	3	0
0	0	0	0	99	29	13937	1896	0	0	0	0	0	231652	3	0
0	0	0	0	92	29	13938	1896	0	0	0	0	0	277598	3	0
0	0	0	0	22	0	13939	1900	0	0	0	0	0	203239	3	0
0	0	0	0	76	3	13940	1900	0	0	0	0	0	271451	3	0
0	0	0	0	66	4	13941	1900	0	0	0	0	0	276442	3	0
0	0	0	0	26	6	13942	1900	0	0	0	0	0	251681	3	0
0	0	0	0	17	7	13943	1900	0	0	0	0	0	79049	3	0
0	0	0	0	80	9	13944	1900	0	0	0	0	0	247258	3	0
0	0	0	0	28	11	13945	1900	0	0	0	0	0	73195	3	0
0	0	0	0	7	12	13946	1900	0	0	0	0	0	258536	3	0
0	0	0	0	20	16	13947	1900	0	0	0	0	0	251677	3	0
0	0	0	0	11	18	13948	1900	0	0	0	0	0	275545	3	0
0	0	0	0	95	25	13949	1900	0	0	0	0	0	236555	3	0
0	0	0	0	10	28	13950	1900	0	0	0	0	0	262430	3	0
0	0	0	0	8	28	13951	1900	0	0	0	0	0	79448	3	0
0	0	0	0	27	28	13952	1900	0	0	0	0	0	79295	3	0
0	0	0	0	3	28	13953	1900	0	0	0	0	0	77107	3	0
0	0	0	0	16	28	13954	1900	0	0	0	0	0	198511	3	0
0	0	0	0	99	28	13955	1900	0	0	0	0	0	77106	3	0
0	0	0	0	19	28	13956	1900	0	0	0	0	0	276090	3	0
0	0	0	0	21	28	13957	1900	0	0	0	0	0	270729	3	0
0	0	0	0	25	28	13958	1900	0	0	0	0	0	78453	3	0
0	0	0	0	13	28	13959	1900	0	0	0	0	0	244020	3	0
0	0	0	0	1	0	13960	10020	0	0	0	0	0	195668	3	0
0	0	0	0	25	4	13961	10020	0	0	0	0	0	262404	3	0
0	0	0	0	44	5	13962	10020	0	0	0	0	0	258457	3	0
0	0	0	0	24	6	13963	10020	0	0	0	0	0	251469	3	0
0	0	0	0	22	12	13964	10020	0	0	0	0	0	73882	3	0
0	0	0	0	45	13	13965	10020	0	0	0	0	0	259427	3	0
0	0	0	0	10	15	13966	10020	0	0	0	0	0	237871	3	0
0	0	0	0	20	16	13967	10020	0	0	0	0	0	269874	3	0
0	0	0	0	12	17	13968	10020	0	0	0	0	0	231391	3	0
0	0	0	0	14	19	13969	10020	0	0	0	0	0	243169	3	0
0	0	0	0	19	25	13970	10020	0	0	0	0	0	70908	3	0
0	0	0	0	21	28	13971	10020	0	0	0	0	0	197965	3	0
0	0	0	0	8	28	13972	10020	0	0	0	0	0	236639	3	0
0	0	0	0	3	28	13973	10020	0	0	0	0	0	242236	3	0
0	0	0	0	5	28	13974	10020	0	0	0	0	0	80312	3	0
0	0	0	0	16	28	13975	10020	0	0	0	0	0	268912	3	0
0	0	0	0	99	28	13976	10020	0	0	0	0	0	235955	3	0
0	0	0	0	9	28	13977	10020	0	0	0	0	0	243047	3	0
0	0	0	0	17	28	13978	10020	0	0	0	0	0	71291	3	0
0	0	0	0	11	28	13979	10020	0	0	0	0	0	274389	3	0
0	0	0	0	70	28	13980	10020	0	0	0	0	0	79536	3	0
0	0	0	0	90	28	13981	10020	0	0	0	0	0	78161	3	0
0	0	0	0	66	28	13982	10020	0	0	0	0	0	79691	3	0
0	0	0	0	31	29	13983	10020	0	0	0	0	0	276916	3	0
0	0	0	0	79	29	13984	10020	0	0	0	0	0	79543	3	0
0	0	0	0	57	29	13985	10020	0	0	0	0	0	79545	3	0
0	0	0	0	55	29	13986	10020	0	0	0	0	0	77740	3	0
0	0	0	0	30	29	13987	10020	0	0	0	0	0	276907	3	0
0	0	0	0	6	29	13988	10020	0	0	0	0	0	270812	3	0
0	0	0	0	96	29	13989	10020	0	0	0	0	0	266427	3	0
0	0	0	0	92	29	13990	10020	0	0	0	0	0	259424	3	0
0	0	0	0	58	0	13991	112513	0	0	0	0	0	239816	3	0
0	0	0	0	28	3	13992	112513	0	0	0	0	0	251994	3	0
0	0	0	0	3	4	13993	112513	0	0	0	0	0	258728	3	0
0	0	0	0	5	6	13994	112513	0	0	0	0	0	258687	3	0
0	0	0	0	44	7	13995	112513	0	0	0	0	0	253122	3	0
0	0	0	0	21	9	13996	112513	0	0	0	0	0	264188	3	0
0	0	0	0	8	11	13997	112513	0	0	0	0	0	192636	3	0
0	0	0	0	19	12	13998	112513	0	0	0	0	0	255876	3	0
0	0	0	0	11	16	13999	112513	0	0	0	0	0	263837	3	0
0	0	0	0	10	18	14000	112513	0	0	0	0	0	255140	3	0
0	0	0	0	23	25	14001	112513	0	0	0	0	0	279919	3	0
0	0	0	0	24	28	14002	112513	0	0	0	0	0	268484	3	0
0	0	0	0	89	28	14003	112513	0	0	0	0	0	273663	3	0
0	0	0	0	78	28	14004	112513	0	0	0	0	0	238759	3	0
0	0	0	0	16	28	14005	112513	0	0	0	0	0	270335	3	0
0	0	0	0	1	28	14006	112513	0	0	0	0	0	246881	3	0
0	0	0	0	17	28	14007	112513	0	0	0	0	0	255461	3	0
0	0	0	0	14	28	14008	112513	0	0	0	0	0	276600	3	0
0	0	0	0	6	28	14009	112513	0	0	0	0	0	245021	3	0
0	0	0	0	9	28	14010	112513	0	0	0	0	0	70806	3	0
0	0	0	0	46	28	14011	112513	0	0	0	0	0	75211	3	0
0	0	0	0	30	28	14012	112513	0	0	0	0	0	76845	3	0
0	0	0	0	7	28	14013	112513	0	0	0	0	0	246112	3	0
0	0	0	0	4	29	14014	112513	0	0	0	0	0	273560	3	0
0	0	0	0	31	0	14015	112516	0	0	0	0	0	71515	3	0
0	0	0	0	20	4	14016	112516	0	0	0	0	0	268010	3	0
0	0	0	0	5	5	14017	112516	0	0	0	0	0	223818	3	0
0	0	0	0	4	6	14018	112516	0	0	0	0	0	256449	3	0
0	0	0	0	7	23	14019	112516	0	0	0	0	0	78991	3	0
0	0	0	0	48	12	14020	112516	0	0	0	0	0	78990	3	0
0	0	0	0	2	13	14021	112516	0	0	0	0	0	239875	3	0
0	0	0	0	6	15	14022	112516	0	0	0	0	0	78986	3	0
0	0	0	0	18	16	14023	112516	0	0	0	0	0	234935	3	0
0	0	0	0	70	27	14024	112516	0	0	0	0	0	78993	3	0
0	0	0	0	9	25	14025	112516	0	0	0	0	0	279899	3	0
0	0	0	0	97	28	14026	112516	0	0	0	0	0	78989	3	0
0	0	0	0	10	28	14027	112516	0	0	0	0	0	261032	3	0
0	0	0	0	16	28	14028	112516	0	0	0	0	0	258468	3	0
0	0	0	0	43	28	14029	112516	0	0	0	0	0	78987	3	0
0	0	0	0	1	28	14030	112516	0	0	0	0	0	250817	3	0
0	0	0	0	67	28	14031	112516	0	0	0	0	0	80292	3	0
0	0	0	0	11	28	14032	112516	0	0	0	0	0	80153	3	0
0	0	0	0	60	28	14033	112516	0	0	0	0	0	269099	3	0
0	0	0	0	14	28	14034	112516	0	0	0	0	0	72169	3	0
0	0	0	0	8	28	14035	112516	0	0	0	0	0	229327	3	0
0	0	0	0	15	28	14036	112516	0	0	0	0	0	257293	3	0
0	0	0	0	23	28	14037	112516	0	0	0	0	0	78985	3	0
0	0	0	0	3	29	14038	112516	0	0	0	0	0	78994	3	0
0	0	0	0	26	29	14039	112516	0	0	0	0	0	78988	3	0
0	0	0	0	19	29	14040	112516	0	0	0	0	0	75896	3	0
0	0	0	0	17	29	14041	112516	0	0	0	0	0	79682	3	0
0	0	0	0	21	29	14042	112516	0	0	0	0	0	277645	3	0
0	0	0	0	25	0	14043	112809	0	0	0	0	0	240834	3	0
0	0	0	0	17	3	14044	112809	0	0	0	0	0	277322	3	0
0	0	0	0	3	4	14045	112809	0	0	0	0	0	253350	3	0
0	0	0	0	16	6	14046	112809	0	0	0	0	0	248278	3	0
0	0	0	0	5	7	14047	112809	0	0	0	0	0	218936	3	0
0	0	0	0	6	9	14048	112809	0	0	0	0	0	240685	3	0
0	0	0	0	14	11	14049	112809	0	0	0	0	0	277811	3	0
0	0	0	0	7	12	14050	112809	0	0	0	0	0	70971	3	0
0	0	0	0	11	16	14051	112809	0	0	0	0	0	277594	3	0
0	0	0	0	20	18	14052	112809	0	0	0	0	0	271057	3	0
0	0	0	0	12	25	14053	112809	0	0	0	0	0	258526	3	0
0	0	0	0	23	28	14054	112809	0	0	0	0	0	229453	3	0
0	0	0	0	15	28	14055	112809	0	0	0	0	0	77103	3	0
0	0	0	0	2	28	14056	112809	0	0	0	0	0	73453	3	0
0	0	0	0	13	28	14057	112809	0	0	0	0	0	80155	3	0
0	0	0	0	1	28	14058	112809	0	0	0	0	0	236046	3	0
0	0	0	0	9	28	14059	112809	0	0	0	0	0	80154	3	0
0	0	0	0	10	28	14060	112809	0	0	0	0	0	222461	3	0
0	0	0	0	28	28	14061	112809	0	0	0	0	0	76992	3	0
0	0	0	0	80	28	14062	112809	0	0	0	0	0	74093	3	0
0	0	0	0	18	28	14063	112809	0	0	0	0	0	279514	3	0
0	0	0	0	55	28	14064	112809	0	0	0	0	0	71781	3	0
0	0	0	0	90	28	14065	112809	0	0	0	0	0	276900	3	0
0	0	0	0	22	29	14066	112809	0	0	0	0	0	74578	3	0
0	0	0	0	21	29	14067	112809	0	0	0	0	0	74698	3	0
0	0	0	0	8	29	14068	112809	0	0	0	0	0	278814	3	0
0	0	0	0	1	0	14069	114510	0	0	0	0	0	270054	3	0
0	0	0	0	4	4	14070	114510	0	0	0	0	0	73163	3	0
0	0	0	0	6	5	14071	114510	0	0	0	0	0	171791	3	0
0	0	0	0	2	6	14072	114510	0	0	0	0	0	240728	3	0
0	0	0	0	29	23	14073	114510	0	0	0	0	0	231753	3	0
0	0	0	0	72	12	14074	114510	0	0	0	0	0	251025	3	0
0	0	0	0	42	13	14075	114510	0	0	0	0	0	214606	3	0
0	0	0	0	17	15	14076	114510	0	0	0	0	0	270587	3	0
0	0	0	0	12	16	14077	114510	0	0	0	0	0	70450	3	0
0	0	0	0	10	27	14078	114510	0	0	0	0	0	277440	3	0
0	0	0	0	90	25	14079	114510	0	0	0	0	0	211561	3	0
0	0	0	0	14	28	14080	114510	0	0	0	0	0	268275	3	0
0	0	0	0	24	28	14081	114510	0	0	0	0	0	264825	3	0
0	0	0	0	18	28	14082	114510	0	0	0	0	0	221750	3	0
0	0	0	0	27	28	14083	114510	0	0	0	0	0	253146	3	0
0	0	0	0	33	28	14084	114510	0	0	0	0	0	157970	3	0
0	0	0	0	13	28	14085	114510	0	0	0	0	0	77186	3	0
0	0	0	0	20	28	14086	114510	0	0	0	0	0	254680	3	0
0	0	0	0	3	28	14087	114510	0	0	0	0	0	77337	3	0
0	0	0	0	7	28	14088	114510	0	0	0	0	0	254556	3	0
0	0	0	0	44	28	14089	114510	0	0	0	0	0	278662	3	0
0	0	0	0	22	28	14090	114510	0	0	0	0	0	70284	3	0
0	0	0	0	74	28	14091	114510	0	0	0	0	0	78160	3	0
0	0	0	0	95	29	14092	114510	0	0	0	0	0	79824	3	0
0	0	0	0	9	29	14093	114510	0	0	0	0	0	260340	3	0
0	0	0	0	21	29	14094	114510	0	0	0	0	0	260670	3	0
0	0	0	0	26	29	14095	114510	0	0	0	0	0	258925	3	0
0	0	0	0	28	29	14096	114510	0	0	0	0	0	274004	3	0
0	0	0	0	93	0	14097	131463	0	0	0	0	0	252284	3	0
0	0	0	0	5	3	14098	131463	0	0	0	0	0	258747	3	0
0	0	0	0	33	4	14099	131463	0	0	0	0	0	213374	3	0
0	0	0	0	42	6	14100	131463	0	0	0	0	0	259053	3	0
0	0	0	0	24	7	14101	131463	0	0	0	0	0	213795	3	0
0	0	0	0	27	9	14102	131463	0	0	0	0	0	246592	3	0
0	0	0	0	15	11	14103	131463	0	0	0	0	0	246918	3	0
0	0	0	0	11	12	14104	131463	0	0	0	0	0	275487	3	0
0	0	0	0	17	16	14105	131463	0	0	0	0	0	72656	3	0
0	0	0	0	10	18	14106	131463	0	0	0	0	0	242389	3	0
0	0	0	0	18	25	14107	131463	0	0	0	0	0	258194	3	0
0	0	0	0	20	28	14108	131463	0	0	0	0	0	248386	3	0
0	0	0	0	23	28	14109	131463	0	0	0	0	0	72654	3	0
0	0	0	0	6	28	14110	131463	0	0	0	0	0	258570	3	0
0	0	0	0	12	28	14111	131463	0	0	0	0	0	253713	3	0
0	0	0	0	99	28	14112	131463	0	0	0	0	0	251995	3	0
0	0	0	0	9	28	14113	131463	0	0	0	0	0	245331	3	0
0	0	0	0	16	28	14114	131463	0	0	0	0	0	264304	3	0
0	0	0	0	19	28	14115	131463	0	0	0	0	0	255730	3	0
0	0	0	0	90	28	14116	131463	0	0	0	0	0	72662	3	0
0	0	0	0	21	28	14117	131463	0	0	0	0	0	79396	3	0
0	0	0	0	7	28	14118	131463	0	0	0	0	0	277971	3	0
0	0	0	0	50	28	14119	131463	0	0	0	0	0	72664	3	0
0	0	0	0	30	29	14120	131463	0	0	0	0	0	72660	3	0
0	0	0	0	88	29	14121	131463	0	0	0	0	0	193870	3	0
0	0	0	0	77	29	14122	131463	0	0	0	0	0	79506	3	0
0	0	0	0	77	0	14123	308	0	0	0	0	0	79620	3	0
0	0	0	0	19	4	14124	308	0	0	0	0	0	229251	3	0
0	0	0	0	24	5	14125	308	0	0	0	0	0	266564	3	0
0	0	1	1	3	6	14126	308	0	0	0	0	0	79427	3	0
0	0	1	2	18	12	14127	308	0	0	0	0	0	274397	3	0
0	0	0	0	8	13	14128	308	0	0	0	0	0	243019	3	0
0	0	0	0	23	15	14129	308	0	0	0	0	0	276452	3	0
0	0	0	0	11	16	14130	308	0	0	0	0	0	243000	3	0
0	0	0	0	14	18	14131	308	0	0	0	0	0	221336	3	0
0	0	1	2	10	24	14132	308	0	0	0	0	0	251880	3	0
0	0	1	2	9	26	14133	308	0	0	0	0	0	255969	3	0
0	0	0	0	6	28	14134	308	0	0	0	0	0	243023	3	0
0	0	0	0	17	28	14135	308	0	0	0	0	0	72817	3	0
0	0	0	0	4	28	14136	308	0	0	0	0	0	256271	3	0
0	0	0	0	2	28	14137	308	0	0	0	0	0	248041	3	0
0	0	0	0	21	28	14138	308	0	0	0	0	0	248054	3	0
0	0	0	0	5	28	14139	308	0	0	0	0	0	70195	3	0
0	0	0	0	30	28	14140	308	0	0	0	0	0	78676	3	0
0	0	0	0	20	28	14141	308	0	0	0	0	0	243001	3	0
0	0	1	2	39	28	14142	308	0	0	0	0	0	269731	3	0
0	0	0	0	7	28	14143	308	0	0	0	0	0	72940	3	0
0	0	0	0	15	28	14144	308	0	0	0	0	0	273803	3	0
0	0	0	0	12	28	14145	308	0	0	0	0	0	273753	3	0
0	0	0	0	25	29	14146	308	0	0	0	0	0	76427	3	0
0	0	0	0	16	29	14147	308	0	0	0	0	0	238273	3	0
0	0	0	0	1	29	14148	308	0	0	0	0	0	205942	3	0
0	0	0	0	29	29	14149	308	0	0	0	0	0	75478	3	0
0	0	0	0	27	29	14150	308	0	0	0	0	0	73396	3	0
0	0	0	0	36	29	14151	308	0	0	0	0	0	278576	3	0
0	0	0	0	1	0	14152	310	0	0	0	0	0	70524	3	0
0	0	0	0	23	3	14153	310	0	0	0	0	0	223229	3	0
0	0	0	0	13	4	14154	310	0	0	0	0	0	246563	3	0
0	0	0	0	5	6	14155	310	0	0	0	0	0	237630	3	0
0	0	0	0	24	7	14156	310	0	0	0	0	0	270863	3	0
0	0	0	0	18	10	14157	310	0	0	0	0	0	264696	3	0
0	0	1	2	29	12	14158	310	0	0	0	0	0	237378	3	0
0	0	0	0	17	13	14159	310	0	0	0	0	0	242640	3	0
0	0	0	0	8	15	14160	310	0	0	0	0	0	248680	3	0
0	0	1	1	10	16	14161	310	0	0	0	0	0	248049	3	0
0	0	1	1	95	25	14162	310	0	0	0	0	0	242494	3	0
0	0	1	1	14	28	14163	310	0	0	0	0	0	227706	3	0
0	0	0	0	21	28	14164	310	0	0	0	0	0	262465	3	0
0	0	0	0	6	28	14165	310	0	0	0	0	0	241812	3	0
0	0	0	0	19	28	14166	310	0	0	0	0	0	253076	3	0
0	0	0	0	16	28	14167	310	0	0	0	0	0	251036	3	0
0	0	0	0	27	28	14168	310	0	0	0	0	0	78778	3	0
0	0	0	0	55	28	14169	310	0	0	0	0	0	271172	3	0
0	0	0	0	7	28	14170	310	0	0	0	0	0	275739	3	0
0	0	0	0	9	28	14171	310	0	0	0	0	0	72978	3	0
0	0	1	2	90	28	14172	310	0	0	0	0	0	245749	3	0
0	0	0	0	39	28	14173	310	0	0	0	0	0	248110	3	0
0	0	0	0	11	28	14174	310	0	0	0	0	0	70249	3	0
0	0	0	0	28	29	14175	310	0	0	0	0	0	72694	3	0
0	0	0	0	47	29	14176	310	0	0	0	0	0	243398	3	0
0	0	0	0	99	29	14177	310	0	0	0	0	0	277377	3	0
0	0	0	0	66	29	14178	310	0	0	0	0	0	243918	3	0
0	0	0	0	36	29	14179	310	0	0	0	0	0	239748	3	0
0	0	0	0	15	29	14180	310	0	0	0	0	0	257805	3	0
0	0	0	0	98	29	14181	310	0	0	0	0	0	273678	3	0
0	0	0	0	3	29	14182	310	0	0	0	0	0	272944	3	0
0	0	0	0	52	29	14183	310	0	0	0	0	0	79006	3	0
0	0	0	0	31	29	14184	310	0	0	0	0	0	75978	3	0
0	0	0	0	73	0	14185	100757	0	0	0	0	0	72802	3	0
0	0	1	1	27	3	14186	100757	0	0	0	0	0	262788	3	0
0	0	0	0	90	4	14187	100757	0	0	0	0	0	277693	3	0
0	0	0	0	4	6	14188	100757	0	0	0	0	0	238987	3	0
0	0	0	0	3	7	14189	100757	0	0	0	0	0	251781	3	0
0	0	1	1	8	9	14190	100757	0	0	0	0	0	203393	3	0
0	0	0	0	23	11	14191	100757	0	0	0	0	0	241079	3	0
1	0	1	3	77	23	14192	100757	0	0	0	0	0	223871	3	0
0	0	0	0	10	14	14193	100757	0	0	0	0	0	260141	3	0
0	0	1	2	7	27	14194	100757	0	0	0	0	0	263147	3	0
0	0	0	0	18	25	14195	100757	0	0	0	0	0	219469	3	0
0	0	0	0	24	28	14196	100757	0	0	0	0	0	72762	3	0
0	0	0	0	21	28	14197	100757	0	0	0	0	0	276625	3	0
0	0	0	0	32	28	14198	100757	0	0	0	0	0	210394	3	0
0	0	0	0	15	28	14199	100757	0	0	0	0	0	79429	3	0
0	0	0	0	1	28	14200	100757	0	0	0	0	0	220906	3	0
0	0	0	0	17	28	14201	100757	0	0	0	0	0	211042	3	0
0	0	0	0	29	28	14202	100757	0	0	0	0	0	243016	3	0
0	0	0	0	9	28	14203	100757	0	0	0	0	0	256065	3	0
0	0	0	0	99	28	14204	100757	0	0	0	0	0	275648	3	0
0	0	0	0	6	28	14205	100757	0	0	0	0	0	73424	3	0
0	0	0	0	20	28	14206	100757	0	0	0	0	0	263642	3	0
0	0	0	0	22	28	14207	100757	0	0	0	0	0	76621	3	0
0	0	0	0	5	29	14208	100757	0	0	0	0	0	72815	3	0
0	0	0	0	16	29	14209	100757	0	0	0	0	0	74513	3	0
0	0	0	0	91	0	14210	100759	0	0	0	0	0	248091	3	0
0	0	0	0	26	3	14211	100759	0	0	0	0	0	257725	3	0
0	0	0	0	43	4	14212	100759	0	0	0	0	0	262483	3	0
0	0	0	0	6	6	14213	100759	0	0	0	0	0	78695	3	0
0	0	0	0	5	7	14214	100759	0	0	0	0	0	248056	3	0
0	0	0	0	30	12	14215	100759	0	0	0	0	0	79124	3	0
0	0	0	0	22	13	14216	100759	0	0	0	0	0	251045	3	0
0	0	1	1	27	15	14217	100759	0	0	0	0	0	78670	3	0
0	0	0	0	99	16	14218	100759	0	0	0	0	0	251848	3	0
0	0	1	1	17	24	14219	100759	0	0	0	0	0	256100	3	0
0	0	0	0	7	26	14220	100759	0	0	0	0	0	78675	3	0
0	0	0	0	25	28	14221	100759	0	0	0	0	0	230696	3	0
0	0	1	2	3	28	14222	100759	0	0	0	0	0	79000	3	0
0	0	1	1	15	28	14223	100759	0	0	0	0	0	262704	3	0
0	0	0	0	23	28	14224	100759	0	0	0	0	0	251878	3	0
0	0	0	0	1	28	14225	100759	0	0	0	0	0	247944	3	0
0	0	0	0	16	28	14226	100759	0	0	0	0	0	257758	3	0
0	0	1	1	11	28	14227	100759	0	0	0	0	0	275195	3	0
0	0	0	0	9	28	14228	100759	0	0	0	0	0	230982	3	0
0	0	0	0	14	28	14229	100759	0	0	0	0	0	73400	3	0
0	0	0	0	2	28	14230	100759	0	0	0	0	0	257727	3	0
0	0	0	0	4	28	14231	100759	0	0	0	0	0	269649	3	0
0	0	0	0	24	28	14232	100759	0	0	0	0	0	73118	3	0
0	0	0	0	21	29	14233	100759	0	0	0	0	0	270104	3	0
0	0	0	0	98	29	14234	100759	0	0	0	0	0	79645	3	0
0	0	0	0	33	29	14235	100759	0	0	0	0	0	79647	3	0
0	0	0	0	80	29	14236	100759	0	0	0	0	0	80068	3	0
0	0	0	0	32	0	14237	100761	0	0	0	0	0	248073	3	0
0	0	0	0	23	3	14238	100761	0	0	0	0	0	73392	3	0
0	0	0	0	30	4	14239	100761	0	0	0	0	0	235442	3	0
0	0	0	0	17	6	14240	100761	0	0	0	0	0	246561	3	0
0	0	0	0	33	7	14241	100761	0	0	0	0	0	248095	3	0
0	0	0	0	21	9	14242	100761	0	0	0	0	0	205943	3	0
0	0	0	0	8	11	14243	100761	0	0	0	0	0	251076	3	0
1	0	1	4	10	17	14244	100761	0	0	0	1	0	223231	3	0
0	0	0	0	27	18	14245	100761	0	0	0	0	0	247972	3	0
0	0	0	0	31	19	14246	100761	0	0	0	0	0	216800	3	0
0	0	0	0	9	25	14247	100761	0	0	0	0	0	266728	3	0
0	0	1	1	11	28	14248	100761	0	0	0	0	0	257803	3	0
0	0	0	0	16	28	14249	100761	0	0	0	0	0	253758	3	0
0	0	0	0	5	28	14250	100761	0	0	0	0	0	252675	3	0
0	0	0	0	2	28	14251	100761	0	0	0	0	0	247968	3	0
0	0	0	0	38	28	14252	100761	0	0	0	0	0	205554	3	0
0	0	0	0	20	28	14253	100761	0	0	0	0	0	247674	3	0
0	0	0	0	77	28	14254	100761	0	0	0	0	0	276692	3	0
0	0	1	1	90	28	14255	100761	0	0	0	0	0	70848	3	0
0	0	0	0	7	28	14256	100761	0	0	0	0	0	197971	3	0
0	0	0	0	37	28	14257	100761	0	0	0	0	0	258942	3	0
0	0	0	0	39	28	14258	100761	0	0	0	0	0	73299	3	0
0	0	0	0	28	28	14259	100761	0	0	0	0	0	256898	3	0
0	0	0	0	42	29	14260	100761	0	0	0	0	0	259261	3	0
0	0	0	0	4	29	14261	100761	0	0	0	0	0	236307	3	0
0	0	0	0	12	29	14262	100761	0	0	0	0	0	229543	3	0
0	0	0	0	25	29	14263	100761	0	0	0	0	0	248443	3	0
0	0	0	0	40	29	14264	100761	0	0	0	0	0	239117	3	0
0	0	0	0	18	29	14265	100761	0	0	0	0	0	242325	3	0
0	0	0	0	22	29	14266	100761	0	0	0	0	0	278573	3	0
0	0	0	0	29	29	14267	100761	0	0	0	0	0	72621	3	0
0	0	0	0	34	29	14268	100761	0	0	0	0	0	256897	3	0
0	0	0	0	1	0	14269	110072	0	0	0	0	0	257374	3	0
0	0	0	0	2	3	14270	110072	0	0	0	0	0	276142	3	0
0	0	0	0	4	4	14271	110072	0	0	0	0	0	272613	3	0
0	0	0	0	5	6	14272	110072	0	0	0	0	0	269635	3	0
0	0	0	0	29	7	14273	110072	0	0	0	0	0	247966	3	0
0	0	0	0	31	9	14274	110072	0	0	0	0	0	252574	3	0
0	0	0	0	8	11	14275	110072	0	0	0	0	0	70298	3	0
0	0	1	1	11	12	14276	110072	0	0	0	0	0	70268	3	0
0	0	0	0	9	16	14277	110072	0	0	0	0	0	244046	3	0
0	0	0	0	7	18	14278	110072	0	0	0	0	0	270957	3	0
0	0	0	0	10	25	14279	110072	0	0	0	0	0	208737	3	0
0	0	0	0	17	28	14280	110072	0	0	0	0	0	248117	3	0
0	0	1	1	88	28	14281	110072	0	0	0	0	0	70745	3	0
0	0	0	0	3	28	14282	110072	0	0	0	0	0	76513	3	0
0	0	0	0	14	28	14283	110072	0	0	0	0	0	257816	3	0
0	0	0	0	32	28	14284	110072	0	0	0	0	0	251034	3	0
0	0	0	0	18	28	14285	110072	0	0	0	0	0	79254	3	0
0	0	0	0	30	28	14286	110072	0	0	0	0	0	79653	3	0
0	0	0	0	24	28	14287	110072	0	0	0	0	0	278815	3	0
0	0	1	2	77	28	14288	110072	0	0	0	0	0	274099	3	0
0	0	0	0	16	28	14289	110072	0	0	0	0	0	79650	3	0
0	0	0	0	23	28	14290	110072	0	0	0	0	0	72752	3	0
0	0	0	0	22	28	14291	110072	0	0	0	0	0	277977	3	0
0	0	0	0	19	29	14292	110072	0	0	0	0	0	78742	3	0
0	0	0	0	1	0	14293	110075	0	0	0	0	0	222221	3	0
0	0	0	0	98	3	14294	110075	0	0	0	0	0	73300	3	0
0	0	1	1	17	4	14295	110075	0	0	0	0	0	247963	3	0
0	0	0	0	4	6	14296	110075	0	0	0	0	0	275016	3	0
0	0	0	0	11	7	14297	110075	0	0	0	0	0	239116	3	0
0	0	0	0	6	10	14298	110075	0	0	0	0	0	266792	3	0
0	0	0	0	30	23	14299	110075	0	0	0	0	0	267993	3	0
0	0	0	0	20	13	14300	110075	0	0	0	0	0	265431	3	0
0	0	0	0	8	15	14301	110075	0	0	0	0	0	248112	3	0
1	0	1	3	7	27	14302	110075	0	0	0	0	0	276744	3	0
0	0	0	0	9	25	14303	110075	0	0	0	0	0	219768	3	0
0	0	0	0	77	28	14304	110075	0	0	0	0	0	79147	3	0
0	0	0	0	23	28	14305	110075	0	0	0	0	0	248114	3	0
0	0	0	0	22	28	14306	110075	0	0	0	0	0	268128	3	0
0	0	0	0	15	28	14307	110075	0	0	0	0	0	239118	3	0
0	0	0	0	68	28	14308	110075	0	0	0	0	0	248019	3	0
0	0	0	0	99	28	14309	110075	0	0	0	0	0	278964	3	0
1	0	1	3	31	28	14310	110075	0	0	0	0	0	257765	3	0
0	0	1	1	27	28	14311	110075	0	0	0	0	0	272545	3	0
0	0	0	0	10	28	14312	110075	0	0	0	0	0	235345	3	0
0	0	0	0	93	28	14313	110075	0	0	0	0	0	239453	3	0
0	0	0	0	80	28	14314	110075	0	0	0	0	0	248679	3	0
0	0	0	0	50	28	14315	110075	0	0	0	0	0	277661	3	0
0	0	0	0	32	29	14316	110075	0	0	0	0	0	72641	3	0
0	0	0	0	21	29	14317	110075	0	0	0	0	0	244984	3	0
0	0	0	0	2	29	14318	110075	0	0	0	0	0	270307	3	0
0	0	0	0	3	29	14319	110075	0	0	0	0	0	263492	3	0
0	0	0	0	12	29	14320	110075	0	0	0	0	0	79826	3	0
0	0	0	0	16	29	14321	110075	0	0	0	0	0	256054	3	0
0	0	0	0	18	29	14322	110075	0	0	0	0	0	271989	3	0
